session_id,DateTime,user_id,product,campaign_id,webpage_id,product_category_1,product_category_2,user_group_id,gender,age_level,user_depth,city_development_index,var_1,is_click
475487,7/3/2017 9:05,790822,H,359520,13787,4,,,,,,,1,0
491569,7/3/2017 9:05,424553,H,359520,13787,3,,2,Male,2,3,4,1,0
154090,7/3/2017 9:05,982207,B,359520,13787,2,,3,Male,3,3,1,1,0
542132,7/3/2017 9:05,224142,H,105960,11085,3,,4,Male,4,3,3,1,0
137222,7/3/2017 9:05,909203,C,359520,13787,4,,2,Male,2,3,2,0,0
305876,7/3/2017 9:05,909203,C,360936,13787,5,,2,Male,2,3,2,0,0
359922,7/3/2017 9:05,997341,E,404347,53587,1,,2,Male,2,3,2,0,0
328193,7/3/2017 9:05,339128,I,82320,1734,1,,5,Male,5,3,3,0,0
496168,7/3/2017 9:05,985312,B,98970,6970,2,,3,Male,3,3,3,1,0
130934,7/3/2017 9:05,563717,C,359520,13787,4,,3,Male,3,3,4,0,0
255408,7/3/2017 9:05,985733,I,396664,51181,1,,2,Male,2,3,2,0,0
443135,7/3/2017 9:05,565330,I,360936,13787,2,,2,Male,2,3,2,1,0
285733,7/3/2017 9:05,847809,C,405490,60305,2,,11,Female,5,3,3,0,0
261552,7/3/2017 9:05,380736,I,396664,51181,1,,2,Male,2,3,2,0,0
144518,7/3/2017 9:05,19102,C,359520,13787,4,,3,Male,3,3,2,0,0
250705,7/3/2017 9:05,711019,I,396664,51181,1,,,,,,,1,0
254006,7/3/2017 9:05,1060385,I,396664,51181,1,,11,Female,5,3,4,0,0
509912,7/3/2017 9:05,935073,H,405490,60305,3,,2,Male,2,3,,0,0
250470,7/3/2017 9:05,236752,I,396664,51181,1,,2,Male,2,3,,0,0
383063,7/3/2017 9:05,737369,H,82320,1734,1,,3,Male,3,3,2,0,0
182580,7/3/2017 9:05,642517,C,359520,13787,4,,3,Male,3,3,,0,0
193958,7/3/2017 9:05,397001,C,359520,13787,4,,3,Male,3,3,4,1,0
136086,7/3/2017 9:06,361916,C,359520,13787,4,,,,,,,0,0
352981,7/3/2017 9:06,306237,C,359520,13787,5,,2,Male,2,3,,1,0
537018,7/3/2017 9:06,264856,E,98970,6970,2,,2,Male,2,3,,1,0
124888,7/3/2017 9:06,730389,C,359520,13787,4,,10,Female,4,3,2,0,0
45850,7/3/2017 9:06,14006,C,405490,60305,3,,1,Male,1,2,,0,0
464192,7/3/2017 9:06,848521,I,359520,13787,3,,4,Male,4,3,2,0,0
93455,7/3/2017 9:06,902394,C,405490,60305,3,,2,Male,2,3,2,1,0
248205,7/3/2017 9:06,166164,I,396664,51181,1,,8,Female,2,1,,0,0
439827,7/3/2017 9:06,543718,I,360936,13787,2,,3,Male,3,3,4,1,0
153028,7/3/2017 9:06,495875,B,359520,13787,2,,,,,,,1,0
438865,7/3/2017 9:06,380986,I,360936,13787,2,,2,Male,2,3,,1,0
538122,7/3/2017 9:06,168877,E,98970,6970,2,,9,Female,3,3,1,0,0
136785,7/3/2017 9:06,200262,C,359520,13787,4,,3,Male,3,3,,1,0
256297,7/3/2017 9:06,200262,I,396664,51181,1,,3,Male,3,3,,1,0
261128,7/3/2017 9:06,1141687,I,396664,51181,1,,2,Male,2,3,1,0,0
260376,7/3/2017 9:06,59512,I,396664,51181,1,,5,Male,5,2,,0,0
262339,7/3/2017 9:06,263692,D,82320,1734,1,146115,11,Female,5,3,,0,0
536608,7/3/2017 9:06,1069755,E,98970,6970,2,,3,Male,3,1,,1,0
289138,7/3/2017 9:06,214487,C,360936,13787,5,,3,Male,3,3,,0,0
445524,7/3/2017 9:06,732278,I,360936,13787,2,,2,Male,2,3,3,0,0
212608,7/3/2017 9:06,732278,H,414149,45962,4,,2,Male,2,3,3,0,0
74848,7/3/2017 9:06,897280,C,405490,60305,3,,1,Male,1,3,,0,0
498585,7/3/2017 9:06,407202,B,98970,6970,2,,2,Male,2,3,3,1,0
155257,7/3/2017 9:06,47791,B,359520,13787,2,,3,Male,3,3,4,1,0
7782,7/3/2017 9:06,632883,C,105960,11085,5,270915,3,Male,3,3,,0,0
44209,7/3/2017 9:06,196720,C,405490,60305,3,,2,Male,2,3,2,1,0
139637,7/3/2017 9:06,980399,C,359520,13787,4,,4,Male,4,3,4,1,0
440117,7/3/2017 9:06,655478,I,360936,13787,2,,2,Male,2,2,4,1,0
143583,7/3/2017 9:06,576641,C,359520,13787,4,,9,Female,3,3,4,0,0
283882,7/3/2017 9:06,754621,C,405490,60305,2,,,,,,,0,0
127638,7/3/2017 9:06,532677,C,359520,13787,4,,2,Male,2,3,2,0,0
517399,7/3/2017 9:06,985312,A,405490,60305,2,,3,Male,3,3,3,1,0
166990,7/3/2017 9:06,1005421,D,414149,45962,5,254132,3,Male,3,3,3,1,0
275631,7/3/2017 9:06,985312,D,98970,6970,4,,3,Male,3,3,3,1,0
135813,7/3/2017 9:06,492515,C,359520,13787,4,,5,Male,5,3,3,0,0
306474,7/3/2017 9:06,492515,C,360936,13787,5,,5,Male,5,3,3,0,0
86585,7/3/2017 9:06,169099,C,405490,60305,3,,,,,,,0,0
133746,7/3/2017 9:06,483233,C,359520,13787,4,,1,Male,1,3,4,0,0
260233,7/3/2017 9:06,169099,I,396664,51181,1,,,,,,,0,0
472800,7/3/2017 9:06,803255,H,359520,13787,4,,5,Male,5,3,4,0,0
344849,7/3/2017 9:06,803255,H,359520,13787,2,,5,Male,5,3,4,0,0
353402,7/3/2017 9:06,174352,C,359520,13787,5,,5,Male,5,3,,0,0
176675,7/3/2017 9:06,1039671,C,359520,13787,4,,1,Male,1,2,,0,0
298994,7/3/2017 9:06,1039671,C,360936,13787,5,,1,Male,1,2,,0,0
423984,7/3/2017 9:06,174352,E,404347,53587,1,146115,5,Male,5,3,,0,0
121605,7/3/2017 9:06,1039671,H,82320,1734,1,146115,1,Male,1,2,,0,0
312050,7/3/2017 9:06,174352,H,360936,13787,4,,5,Male,5,3,,0,0
353400,7/3/2017 9:06,182725,C,359520,13787,5,,2,Male,2,3,2,1,0
11139,7/3/2017 9:06,110273,I,105960,11085,2,270915,3,Male,3,2,,1,0
441060,7/3/2017 9:06,202229,I,360936,13787,2,,2,Male,2,3,,0,0
505144,7/3/2017 9:06,469057,H,405490,60305,3,,4,Male,4,3,3,0,0
257097,7/3/2017 9:06,741643,I,396664,51181,1,,1,Male,1,2,3,0,0
278287,7/3/2017 9:06,1114251,D,98970,6970,4,,3,Male,3,3,,1,0
382809,7/3/2017 9:06,104459,H,82320,1734,1,,1,Male,1,3,,0,0
141791,7/3/2017 9:06,1119904,C,359520,13787,4,,3,Male,3,3,4,0,0
14711,7/3/2017 9:06,104459,H,396664,51181,1,,1,Male,1,3,,0,0
299237,7/3/2017 9:06,323922,C,360936,13787,5,,,,,,,0,0
136121,7/3/2017 9:06,258556,C,359520,13787,4,,1,Male,1,1,,0,0
136623,7/3/2017 9:06,71496,C,359520,13787,4,,2,Male,2,3,,0,0
148321,7/3/2017 9:06,323922,C,359520,13787,4,,,,,,,0,0
476000,7/3/2017 9:06,444372,H,359520,13787,4,,2,Male,2,3,2,1,0
136622,7/3/2017 9:06,208938,C,359520,13787,4,,2,Male,2,3,,0,0
505698,7/3/2017 9:06,302724,H,405490,60305,3,,4,Male,4,3,3,0,0
280054,7/3/2017 9:06,1003036,D,98970,6970,4,,3,Male,3,3,4,1,0
135226,7/3/2017 9:06,654834,C,359520,13787,4,,1,Male,1,3,4,0,0
389161,7/3/2017 9:06,1103262,F,359520,13787,2,,2,Male,2,3,4,1,0
302504,7/3/2017 9:06,362727,C,360936,13787,5,,3,Male,3,3,4,0,0
539572,7/3/2017 9:06,101345,E,98970,6970,2,,2,Male,2,3,2,1,0
143641,7/3/2017 9:06,46006,C,359520,13787,4,,3,Male,3,3,1,1,0
189005,7/3/2017 9:06,46006,C,359520,13787,4,,3,Male,3,3,1,1,0
143041,7/3/2017 9:06,1085134,C,359520,13787,4,,3,Male,3,3,2,1,0
442886,7/3/2017 9:06,236752,I,360936,13787,2,,2,Male,2,3,,0,0
354444,7/3/2017 9:06,236752,B,360936,13787,2,,2,Male,2,3,,0,0
258114,7/3/2017 9:06,604481,I,396664,51181,1,,2,Male,2,3,,0,0
152439,7/3/2017 9:06,1085134,B,359520,13787,2,,3,Male,3,3,2,1,0
477413,7/3/2017 9:06,1111984,H,359520,13787,4,,2,Male,2,3,,0,0
193490,7/3/2017 9:06,1111984,C,359520,13787,4,,2,Male,2,3,,0,0
294129,7/3/2017 9:06,402288,C,360936,13787,5,,10,Female,4,3,1,0,0
133867,7/3/2017 9:06,402288,C,359520,13787,4,,10,Female,4,3,1,0,0
298608,7/3/2017 9:06,329848,C,360936,13787,5,,3,Male,3,3,4,0,0
96862,7/3/2017 9:06,759057,C,405490,60305,3,,2,Male,2,3,1,1,0
192000,7/3/2017 9:06,1134594,C,359520,13787,4,,3,Male,3,3,,1,0
310503,7/3/2017 9:06,1134594,C,360936,13787,5,,3,Male,3,3,,1,0
477782,7/3/2017 9:06,892638,H,359520,13787,4,,4,Male,4,3,4,0,0
260817,7/3/2017 9:06,489495,I,396664,51181,1,,10,Female,4,3,2,0,0
146314,7/3/2017 9:06,458109,C,359520,13787,4,,1,Male,1,3,,0,0
501467,7/3/2017 9:06,708422,H,405490,60305,3,,2,Male,2,3,4,0,0
128154,7/3/2017 9:06,708422,C,359520,13787,4,,2,Male,2,3,4,0,0
114052,7/3/2017 9:06,415624,C,359520,13787,5,,3,Male,3,3,1,1,0
474395,7/3/2017 9:06,708422,H,359520,13787,4,,2,Male,2,3,4,0,0
478478,7/3/2017 9:06,162543,H,359520,13787,4,,2,Male,2,3,2,1,0
187860,7/3/2017 9:06,162543,C,359520,13787,4,,2,Male,2,3,2,1,0
441704,7/3/2017 9:06,545641,I,360936,13787,2,,1,Male,1,3,3,0,0
266230,7/3/2017 9:06,157434,D,98970,6970,4,,2,Male,2,3,2,1,0
291311,7/3/2017 9:06,1041460,C,360936,13787,5,,3,Male,3,3,,1,0
49570,7/3/2017 9:06,302945,C,405490,60305,3,,1,Male,1,3,,1,0
462427,7/3/2017 9:07,808205,D,98970,6970,4,,2,Male,2,3,1,1,0
246834,7/3/2017 9:07,975075,I,396664,51181,1,,2,Male,2,3,2,0,0
167497,7/3/2017 9:07,808205,D,414149,45962,2,,2,Male,2,3,1,1,0
154037,7/3/2017 9:07,1092183,B,359520,13787,2,,4,Male,4,3,4,0,0
182987,7/3/2017 9:07,913986,C,359520,13787,4,,3,Male,3,2,,1,0
407159,7/3/2017 9:07,102437,A,396664,51181,1,143597,5,Male,5,1,,0,0
154084,7/3/2017 9:07,53057,B,359520,13787,2,,1,Male,1,3,,0,0
432439,7/3/2017 9:07,593424,H,404347,53587,1,,2,Male,2,3,4,0,0
510097,7/3/2017 9:07,925209,H,405490,60305,3,,2,Male,2,2,,0,0
497656,7/3/2017 9:07,202229,B,98970,6970,2,,2,Male,2,3,,0,0
353138,7/3/2017 9:07,934430,C,359520,13787,5,,2,Male,2,1,,0,0
135273,7/3/2017 9:07,1119776,C,359520,13787,4,,3,Male,3,3,2,0,0
486687,7/3/2017 9:07,535924,H,359520,13787,3,,4,Male,4,3,2,1,0
509430,7/3/2017 9:07,591421,H,405490,60305,3,,3,Male,3,3,3,1,0
294947,7/3/2017 9:07,117881,C,360936,13787,5,,5,Male,5,3,3,0,0
473383,7/3/2017 9:07,764539,H,359520,13787,4,,5,Male,5,3,2,0,0
152241,7/3/2017 9:07,59509,B,359520,13787,2,,2,Male,2,3,3,0,0
453334,7/3/2017 9:07,621061,C,360936,13787,3,,2,Male,2,3,3,0,0
548009,7/3/2017 9:07,385755,B,98970,6970,2,,,,,,,1,0
353047,7/3/2017 9:07,277562,C,359520,13787,5,,3,Male,3,3,,0,0
412809,7/3/2017 9:07,694265,J,404347,53587,1,,2,Male,2,3,3,0,0
465689,7/3/2017 9:07,354547,I,359520,13787,3,,5,Male,5,3,,0,0
247182,7/3/2017 9:07,380086,I,396664,51181,1,,2,Male,2,3,3,1,0
135122,7/3/2017 9:07,198618,C,359520,13787,4,,1,Male,1,3,,0,0
325161,7/3/2017 9:07,1054498,H,105960,11085,5,270915,4,Male,4,3,3,0,0
121214,7/3/2017 9:07,496011,H,82320,1734,1,146115,11,Female,5,3,,0,0
379498,7/3/2017 9:07,1054498,C,105960,11085,5,270915,4,Male,4,3,3,0,0
349439,7/3/2017 9:07,1054498,H,414149,45962,5,,4,Male,4,3,3,0,0
502812,7/3/2017 9:07,407833,H,405490,60305,3,,2,Male,2,3,,1,0
317674,7/3/2017 9:07,539615,H,359520,13787,4,,3,Male,3,3,2,1,0
439111,7/3/2017 9:07,1023313,I,360936,13787,2,,3,Male,3,3,1,0,0
129608,7/3/2017 9:07,424553,C,359520,13787,4,,2,Male,2,3,4,1,0
449653,7/3/2017 9:07,46849,E,404347,53587,1,,8,Female,2,3,,0,0
167417,7/3/2017 9:07,1099737,D,414149,45962,2,,3,Male,3,3,3,0,0
541220,7/3/2017 9:07,105257,G,414149,45962,2,254132,3,Male,3,3,4,0,0
487002,7/3/2017 9:07,678636,H,359520,13787,3,,9,Female,3,2,3,0,0
541142,7/3/2017 9:07,1099737,G,414149,45962,2,254132,3,Male,3,3,3,0,0
51200,7/3/2017 9:07,331194,C,405490,60305,3,,2,Male,2,3,2,1,0
343141,7/3/2017 9:07,678636,H,359520,13787,2,,9,Female,3,2,3,0,0
168858,7/3/2017 9:07,361118,H,359520,13787,4,,,,,,,0,0
351798,7/3/2017 9:07,59512,H,396664,51181,1,,5,Male,5,2,,0,0
465184,7/3/2017 9:07,236752,I,359520,13787,3,,2,Male,2,3,,0,0
372295,7/3/2017 9:07,236752,D,359520,13787,4,,2,Male,2,3,,0,0
382896,7/3/2017 9:07,59512,H,82320,1734,1,,5,Male,5,2,,0,0
154840,7/3/2017 9:07,397655,B,359520,13787,2,,2,Male,2,3,,0,0
439234,7/3/2017 9:07,306112,I,360936,13787,2,,3,Male,3,2,,1,0
267702,7/3/2017 9:07,697315,D,98970,6970,4,,3,Male,3,3,1,1,0
474415,7/3/2017 9:07,804338,H,359520,13787,4,,3,Male,3,3,2,1,0
257630,7/3/2017 9:07,532044,I,396664,51181,1,,2,Male,2,3,4,0,0
46749,7/3/2017 9:07,639612,C,405490,60305,3,,2,Male,2,3,,0,0
128515,7/3/2017 9:07,146079,C,359520,13787,4,,3,Male,3,3,3,1,0
486904,7/3/2017 9:07,106249,H,359520,13787,3,,3,Male,3,3,2,0,0
423423,7/3/2017 9:07,708422,E,404347,53587,1,146115,2,Male,2,3,4,0,0
174110,7/3/2017 9:07,708422,C,359520,13787,4,,2,Male,2,3,4,0,0
67875,7/3/2017 9:07,1054912,C,405490,60305,3,,3,Male,3,3,3,1,0
136449,7/3/2017 9:07,415624,C,359520,13787,4,,3,Male,3,3,1,1,0
253164,7/3/2017 9:07,384626,I,396664,51181,1,,1,Male,1,1,,0,0
66125,7/3/2017 9:07,415624,C,405490,60305,3,,3,Male,3,3,1,1,0
456027,7/3/2017 9:07,415624,C,360936,13787,3,,3,Male,3,3,1,1,0
144233,7/3/2017 9:07,147224,C,359520,13787,4,,3,Male,3,3,2,1,0
191179,7/3/2017 9:07,147224,C,359520,13787,4,,3,Male,3,3,2,1,0
212864,7/3/2017 9:07,558361,H,414149,45962,4,,3,Male,3,3,,0,0
515135,7/3/2017 9:07,674200,H,405490,60305,3,,2,Male,2,3,2,0,0
439502,7/3/2017 9:07,217083,I,360936,13787,2,,3,Male,3,3,2,1,0
143516,7/3/2017 9:07,1096121,C,359520,13787,4,,3,Male,3,3,,0,0
140101,7/3/2017 9:07,1100028,C,359520,13787,4,,2,Male,2,3,4,1,0
417219,7/3/2017 9:07,930766,J,404347,53587,1,,1,Male,1,1,,0,0
69996,7/3/2017 9:07,587196,C,405490,60305,3,,3,Male,3,3,3,1,0
369271,7/3/2017 9:07,563398,D,359520,13787,4,,5,Male,5,3,2,0,0
367280,7/3/2017 9:07,568745,C,359520,13787,4,,4,Male,4,3,3,1,0
354659,7/3/2017 9:07,568745,B,360936,13787,2,,4,Male,4,3,3,1,0
154863,7/3/2017 9:07,1027740,B,359520,13787,2,,3,Male,3,3,4,0,0
341002,7/3/2017 9:07,338513,H,359520,13787,2,,3,Male,3,3,2,1,0
93689,7/3/2017 9:07,1024178,C,405490,60305,3,,2,Male,2,3,2,1,0
438772,7/3/2017 9:07,208650,I,360936,13787,2,,,,,,,1,0
137763,7/3/2017 9:07,208650,C,359520,13787,4,,,,,,,1,0
286787,7/3/2017 9:07,486560,C,405490,60305,2,,3,Male,3,3,3,0,0
251597,7/3/2017 9:07,168326,I,396664,51181,1,,1,Male,1,3,,0,0
78463,7/3/2017 9:07,168326,C,405490,60305,3,,1,Male,1,3,,0,0
439921,7/3/2017 9:07,231168,I,360936,13787,2,,11,Female,5,3,4,1,0
475455,7/3/2017 9:07,944750,H,359520,13787,4,,3,Male,3,1,,0,0
257899,7/3/2017 9:07,502373,I,396664,51181,1,,1,Male,1,2,,0,0
411509,7/3/2017 9:08,114182,J,404347,53587,1,,3,Male,3,3,2,1,0
253541,7/3/2017 9:08,698246,I,396664,51181,1,,2,Male,2,3,3,0,0
152093,7/3/2017 9:08,645106,B,359520,13787,2,,4,Male,4,3,3,1,0
25476,7/3/2017 9:08,457313,E,98970,6970,2,,8,Female,2,3,,0,0
384581,7/3/2017 9:08,457313,H,98970,6970,5,,8,Female,2,3,,0,0
146764,7/3/2017 9:08,1018038,C,359520,13787,4,,3,Male,3,3,3,1,0
300973,7/3/2017 9:08,1018038,C,360936,13787,5,,3,Male,3,3,3,1,0
261012,7/3/2017 9:08,755002,I,396664,51181,1,,1,Male,1,3,4,0,0
507543,7/3/2017 9:08,755525,H,405490,60305,3,,2,Male,2,3,2,1,0
355118,7/3/2017 9:08,698605,B,360936,13787,2,,4,Male,4,3,2,1,0
473688,7/3/2017 9:08,548460,H,359520,13787,4,,5,Male,5,3,4,1,0
523386,7/3/2017 9:08,174551,A,405490,60305,2,,2,Male,2,3,,1,0
464672,7/3/2017 9:08,143166,I,359520,13787,3,,,,,,,1,0
141372,7/3/2017 9:08,873220,C,359520,13787,4,,3,Male,3,3,2,0,0
302852,7/3/2017 9:08,873220,C,360936,13787,5,,3,Male,3,3,2,0,0
479785,7/3/2017 9:08,208985,H,359520,13787,4,,2,Male,2,3,4,0,0
126418,7/3/2017 9:08,632992,C,359520,13787,4,,10,Female,4,2,4,0,0
289031,7/3/2017 9:08,31892,C,360936,13787,5,,2,Male,2,3,,0,0
147015,7/3/2017 9:08,285194,C,359520,13787,4,,4,Male,4,3,3,0,0
128013,7/3/2017 9:08,31892,C,359520,13787,4,,2,Male,2,3,,0,0
255399,7/3/2017 9:08,301001,I,396664,51181,1,,2,Male,2,3,2,1,0
545870,7/3/2017 9:08,149772,H,82320,1734,1,146115,3,Male,3,3,2,0,0
462163,7/3/2017 9:08,301001,I,98970,6970,5,,2,Male,2,3,2,1,0
51225,7/3/2017 9:08,452122,C,405490,60305,3,,1,Male,1,3,1,0,0
476681,7/3/2017 9:08,719377,H,359520,13787,4,,4,Male,4,3,2,1,0
33332,7/3/2017 9:08,116773,E,82320,1734,1,146115,3,Male,3,2,3,0,0
475585,7/3/2017 9:08,563717,H,359520,13787,4,,3,Male,3,3,4,0,0
353391,7/3/2017 9:08,563717,C,359520,13787,5,,3,Male,3,3,4,0,0
154655,7/3/2017 9:08,732278,B,359520,13787,2,,2,Male,2,3,3,0,0
154148,7/3/2017 9:08,685055,B,359520,13787,2,,9,Female,3,2,,0,0
512768,7/3/2017 9:08,515728,H,405490,60305,3,,1,Male,1,3,,0,0
184652,7/3/2017 9:08,1064463,C,359520,13787,4,,2,Male,2,3,1,1,0
131187,7/3/2017 9:08,98226,C,359520,13787,4,,2,Male,2,3,3,0,0
77650,7/3/2017 9:08,1020484,C,405490,60305,3,,2,Male,2,3,2,1,0
477721,7/3/2017 9:08,1055839,H,359520,13787,4,,1,Male,1,2,2,0,0
537693,7/3/2017 9:08,852002,E,98970,6970,2,,3,Male,3,3,4,1,0
147412,7/3/2017 9:08,505929,C,359520,13787,4,,4,Male,4,3,3,0,0
258044,7/3/2017 9:08,881535,I,396664,51181,1,,2,Male,2,3,3,0,0
258561,7/3/2017 9:08,384626,I,396664,51181,1,,1,Male,1,1,,0,0
512254,7/3/2017 9:08,558831,H,405490,60305,3,,,,,,,0,0
55365,7/3/2017 9:08,558831,C,405490,60305,3,,,,,,,0,0
254064,7/3/2017 9:08,558831,I,396664,51181,1,,,,,,,0,0
353159,7/3/2017 9:08,61872,C,359520,13787,5,,2,Male,2,3,1,0,0
174902,7/3/2017 9:08,164968,C,359520,13787,4,,1,Male,1,3,2,1,0
439518,7/3/2017 9:08,430742,I,360936,13787,2,,9,Female,3,3,4,1,0
125672,7/3/2017 9:08,483455,C,359520,13787,4,,3,Male,3,3,2,0,0
181840,7/3/2017 9:08,483455,C,359520,13787,4,,3,Male,3,3,2,0,0
127890,7/3/2017 9:08,598242,C,359520,13787,4,,2,Male,2,3,,0,0
20473,7/3/2017 9:08,523091,C,360936,13787,5,,2,Male,2,3,3,1,0
139372,7/3/2017 9:08,178998,C,359520,13787,4,,2,Male,2,3,1,0,0
428737,7/3/2017 9:08,236752,B,396664,51181,1,146115,2,Male,2,3,,0,0
502338,7/3/2017 9:08,177420,H,405490,60305,3,,2,Male,2,3,1,0,0
135868,7/3/2017 9:08,114359,C,359520,13787,4,,2,Male,2,3,,0,0
123764,7/3/2017 9:08,445912,C,359520,13787,4,,3,Male,3,3,3,0,0
415763,7/3/2017 9:08,519871,J,404347,53587,1,,2,Male,2,3,2,0,0
185160,7/3/2017 9:08,467184,C,359520,13787,4,,3,Male,3,3,2,1,0
364249,7/3/2017 9:08,973724,C,359520,13787,4,,4,Male,4,3,4,1,0
152712,7/3/2017 9:08,486234,B,359520,13787,2,,3,Male,3,3,,0,0
478754,7/3/2017 9:08,450457,H,359520,13787,4,,3,Male,3,3,2,1,0
438814,7/3/2017 9:08,1033696,I,360936,13787,2,,11,Female,5,3,4,0,0
129325,7/3/2017 9:08,755270,C,359520,13787,4,,10,Female,4,3,2,1,0
172106,7/3/2017 9:08,297633,C,359520,13787,4,,3,Male,3,3,,0,0
477506,7/3/2017 9:08,233857,H,359520,13787,4,,3,Male,3,3,1,1,0
478651,7/3/2017 9:08,999191,H,359520,13787,4,,3,Male,3,3,2,0,0
14839,7/3/2017 9:08,985733,H,396664,51181,1,,2,Male,2,3,2,0,0
545218,7/3/2017 9:08,859397,C,82320,1734,1,,2,Male,2,3,2,0,0
164809,7/3/2017 9:08,1001472,D,414149,45962,5,254132,3,Male,3,3,,1,0
190018,7/3/2017 9:08,1001472,C,359520,13787,4,,3,Male,3,3,,1,0
10205,7/3/2017 9:08,623200,I,105960,11085,2,270915,3,Male,3,3,2,1,0
516043,7/3/2017 9:08,629922,A,405490,60305,2,,2,Male,2,3,4,0,0
249377,7/3/2017 9:08,814412,I,396664,51181,1,,1,Male,1,3,,1,0
449380,7/3/2017 9:08,403636,E,404347,53587,1,,5,Male,5,3,,0,0
354657,7/3/2017 9:08,562798,B,360936,13787,2,,3,Male,3,3,4,1,0
177464,7/3/2017 9:08,792018,C,359520,13787,4,,,,,,,1,0
152098,7/3/2017 9:08,1122427,B,359520,13787,2,,3,Male,3,3,3,1,0
309267,7/3/2017 9:08,1122427,C,360936,13787,5,,3,Male,3,3,3,1,0
552850,7/3/2017 9:08,1122427,H,105960,11085,4,270915,3,Male,3,3,3,1,0
253201,7/3/2017 9:08,1101419,I,396664,51181,1,,2,Male,2,3,2,0,0
352565,7/3/2017 9:08,252822,C,359520,13787,5,,3,Male,3,3,2,1,0
143074,7/3/2017 9:08,252822,C,359520,13787,4,,3,Male,3,3,2,1,0
152999,7/3/2017 9:08,366076,B,359520,13787,2,,1,Male,1,3,,0,0
144841,7/3/2017 9:08,944781,C,359520,13787,4,,3,Male,3,1,,0,0
70882,7/3/2017 9:08,969379,C,405490,60305,3,,3,Male,3,2,1,1,0
246269,7/3/2017 9:08,768775,C,396664,51181,1,,,,,,,1,0
51359,7/3/2017 9:08,528198,C,405490,60305,3,,2,Male,2,3,2,0,0
9543,7/3/2017 9:08,28243,I,105960,11085,2,270915,2,Male,2,3,2,0,0
142194,7/3/2017 9:08,105343,C,359520,13787,4,,2,Male,2,2,,0,0
286540,7/3/2017 9:08,528198,C,405490,60305,2,,2,Male,2,3,2,0,0
42614,7/3/2017 9:09,218902,C,405490,60305,3,,2,Male,2,3,3,0,0
362598,7/3/2017 9:09,535227,D,82320,1734,2,,3,Male,3,3,1,1,0
292628,7/3/2017 9:09,638383,C,360936,13787,5,,2,Male,2,3,1,1,0
171913,7/3/2017 9:09,1088012,C,359520,13787,4,,3,Male,3,3,2,1,0
465104,7/3/2017 9:09,290756,I,359520,13787,3,,9,Female,3,3,4,0,0
16396,7/3/2017 9:09,406763,F,405490,60305,3,,4,Male,4,3,2,1,0
121338,7/3/2017 9:09,53057,H,82320,1734,1,146115,1,Male,1,3,,0,0
244132,7/3/2017 9:09,53057,B,82320,1734,1,,1,Male,1,3,,0,0
152137,7/3/2017 9:09,1101672,B,359520,13787,2,,4,Male,4,3,,1,0
462966,7/3/2017 9:09,443193,D,98970,6970,4,,4,Male,4,3,2,1,0
187869,7/3/2017 9:09,1097979,C,359520,13787,4,,1,Male,1,2,,0,0
148567,7/3/2017 9:09,715535,C,359520,13787,4,,3,Male,3,3,2,0,0
142009,7/3/2017 9:09,1097979,C,359520,13787,4,,1,Male,1,2,,0,0
341685,7/3/2017 9:09,111748,H,359520,13787,2,,2,Male,2,3,4,1,0
121078,7/3/2017 9:09,111748,H,82320,1734,1,146115,2,Male,2,3,4,1,0
248027,7/3/2017 9:09,734983,I,396664,51181,1,,2,Male,2,3,1,1,0
430437,7/3/2017 9:09,80987,H,396664,51181,1,,2,Male,2,3,,0,0
286812,7/3/2017 9:09,441578,C,405490,60305,2,,3,Male,3,3,2,1,0
267196,7/3/2017 9:09,976143,D,98970,6970,4,,3,Male,3,3,2,0,0
94855,7/3/2017 9:09,238813,C,405490,60305,3,,2,Male,2,3,2,0,0
518681,7/3/2017 9:09,238813,A,405490,60305,2,,2,Male,2,3,2,0,0
84198,7/3/2017 9:09,998772,C,405490,60305,3,,3,Male,3,3,1,1,0
456940,7/3/2017 9:09,104845,C,360936,13787,3,,3,Male,3,3,3,0,0
327216,7/3/2017 9:09,57929,I,82320,1734,1,,1,Male,1,3,,0,0
473985,7/3/2017 9:09,771525,H,359520,13787,4,,3,Male,3,1,,1,0
154922,7/3/2017 9:09,852635,B,359520,13787,2,,3,Male,3,3,2,0,0
456553,7/3/2017 9:09,1080152,C,360936,13787,3,,2,Male,2,3,2,1,0
476976,7/3/2017 9:09,900043,H,359520,13787,4,,2,Male,2,2,2,0,0
10551,7/3/2017 9:09,625581,I,105960,11085,2,270915,4,Male,4,3,3,1,0
313338,7/3/2017 9:09,33912,I,360936,13787,2,,2,Male,2,3,2,1,0
442598,7/3/2017 9:09,764539,I,360936,13787,2,,5,Male,5,3,2,0,0
500217,7/3/2017 9:09,764539,H,405490,60305,3,,5,Male,5,3,2,0,0
517658,7/3/2017 9:09,814412,A,405490,60305,2,,1,Male,1,3,,1,0
152148,7/3/2017 9:09,138299,B,359520,13787,2,,2,Male,2,3,2,1,0
284216,7/3/2017 9:09,102437,C,405490,60305,2,,5,Male,5,1,,0,0
445939,7/3/2017 9:09,1063093,I,360936,13787,2,,2,Male,2,2,1,1,0
537331,7/3/2017 9:09,920919,E,98970,6970,2,,5,Male,5,3,4,1,0
294343,7/3/2017 9:09,246283,C,360936,13787,5,,2,Male,2,3,3,0,0
